id,zip_code,created_at,updated_at
1341,7520,2021-09-20 10:21:50,2021-09-20 10:21:50
1342,7514,2021-09-20 10:21:50,2021-09-20 10:21:50
1343,7512,2021-09-20 10:21:50,2021-09-20 10:21:50
1344,7510,2021-09-20 10:21:50,2021-09-20 10:21:50
1345,7511,2021-09-20 10:21:50,2021-09-20 10:21:50
1346,7513,2021-09-20 10:21:50,2021-09-20 10:21:50
1347,7521,2021-09-20 10:21:50,2021-09-20 10:21:50
1348,7500,2021-09-20 10:21:50,2021-09-20 10:21:50
1349,7501,2021-09-20 10:21:50,2021-09-20 10:21:50
1350,9460,2021-09-20 10:21:50,2021-09-20 10:21:50
1351,9461,2021-09-20 10:21:50,2021-09-20 10:21:50
1352,9430,2021-09-20 10:21:50,2021-09-20 10:21:50
1353,9431,2021-09-20 10:21:50,2021-09-20 10:21:50
1354,9415,2021-09-20 10:21:50,2021-09-20 10:21:50
1355,9413,2021-09-20 10:21:50,2021-09-20 10:21:50
1356,9412,2021-09-20 10:21:50,2021-09-20 10:21:50
1357,9410,2021-09-20 10:21:50,2021-09-20 10:21:50
1358,9414,2021-09-20 10:21:50,2021-09-20 10:21:50
1359,9410,2021-09-20 10:21:50,2021-09-20 10:21:50
1360,9440,2021-09-20 10:21:50,2021-09-20 10:21:50
1361,9441,2021-09-20 10:21:50,2021-09-20 10:21:50
1362,9442,2021-09-20 10:21:50,2021-09-20 10:21:50
1363,9453,2021-09-20 10:21:50,2021-09-20 10:21:50
1364,9454,2021-09-20 10:21:50,2021-09-20 10:21:50
1365,9455,2021-09-20 10:21:50,2021-09-20 10:21:50
1366,9450,2021-09-20 10:21:50,2021-09-20 10:21:50
1367,9452,2021-09-20 10:21:50,2021-09-20 10:21:50
1368,9451,2021-09-20 10:21:50,2021-09-20 10:21:50
1369,9403,2021-09-20 10:21:50,2021-09-20 10:21:50
1370,9402,2021-09-20 10:21:50,2021-09-20 10:21:50
1371,9401,2021-09-20 10:21:50,2021-09-20 10:21:50
1372,9400,2021-09-20 10:21:50,2021-09-20 10:21:50
1373,9421,2021-09-20 10:21:50,2021-09-20 10:21:50
1374,9420,2021-09-20 10:21:50,2021-09-20 10:21:50
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
